city,timestamp,temperature,season
New York,2010-05-21,13.308736078344802,spring
New York,2010-05-22,12.566079129154806,spring
New York,2010-05-23,3.140392386670986,spring
New York,2010-05-24,15.631557432846733,spring
New York,2010-05-25,0.04265085846170891,spring
New York,2010-05-26,10.138782811555963,spring
New York,2010-05-27,13.373285432137411,spring
New York,2010-05-28,8.756515775011522,spring
New York,2010-05-29,18.198294700604247,spring
New York,2010-05-30,12.713730896300799,spring
New York,2010-05-31,14.829674293946422,spring
New York,2010-06-01,35.63910251698829,summer
New York,2010-06-02,18.771069221399486,summer
New York,2010-06-03,24.8720942482449,summer
New York,2010-06-04,33.34632008731778,summer
New York,2010-06-05,27.130420767872028,summer
New York,2010-06-06,26.27571333733397,summer
New York,2010-06-07,29.648134676204457,summer
New York,2010-06-08,29.10228202632079,summer
New York,2010-06-09,27.035384960869457,summer
New York,2010-06-10,23.56037605047596,summer
New York,2010-06-11,28.26391757997499,summer
New York,2010-06-12,20.82584566080355,summer
New York,2010-06-13,19.860550474448292,summer
New York,2010-06-14,24.348576209477994,summer
New York,2010-06-15,26.327591031059523,summer
New York,2010-06-16,23.70133048351402,summer
New York,2010-06-17,20.04814883797626,summer
New York,2010-06-18,25.8649107349523,summer
New York,2010-06-19,23.999701669229168,summer
New York,2010-06-20,23.888245613803864,summer
New York,2010-06-21,24.9423136070672,summer
New York,2010-06-22,26.389022416138282,summer
New York,2010-06-23,30.388818451135002,summer
New York,2010-06-24,25.466826962960283,summer
New York,2010-06-25,26.67295964837204,summer
New York,2010-06-26,21.874267682475978,summer
New York,2010-06-27,24.736537040095897,summer
New York,2010-06-28,24.343516819133548,summer
New York,2010-06-29,32.31357949666382,summer
New York,2010-06-30,26.751602283712067,summer
New York,2010-07-01,24.57292382947739,summer
New York,2010-07-02,23.883658274907713,summer
New York,2010-07-03,23.346625618551727,summer
New York,2010-07-04,34.736149714914575,summer
New York,2010-07-05,21.43788274909088,summer
New York,2010-07-06,24.691140714589608,summer
New York,2010-07-07,28.865503674470876,summer
New York,2010-07-08,18.883344208611874,summer
New York,2010-07-09,24.690252343719234,summer
New York,2010-07-10,18.965027336166017,summer
New York,2010-07-11,24.022295783688495,summer
New York,2010-07-12,18.853799109734013,summer
New York,2010-07-13,37.810555025560554,summer
New York,2010-07-14,33.82659046103605,summer
New York,2010-07-15,23.86440939135097,summer
New York,2010-07-16,18.157122308677557,summer
New York,2010-07-17,26.31897921971675,summer
New York,2010-07-18,22.067443971947007,summer
New York,2010-07-19,22.355741159507392,summer
New York,2010-07-20,21.028682041847347,summer
New York,2010-07-21,21.69529766696314,summer
New York,2010-07-22,26.925698309548217,summer
New York,2010-07-23,17.17136390994847,summer
New York,2010-07-24,24.929473554611363,summer
New York,2010-07-25,12.654338125307705,summer
New York,2010-07-26,35.76178980126561,summer
New York,2010-07-27,33.355685211409586,summer
New York,2010-07-28,24.90567844632936,summer
New York,2010-07-29,28.26124364089737,summer
New York,2010-07-30,22.12169407347821,summer
New York,2010-07-31,25.87335757748821,summer
New York,2010-08-01,15.764287572811964,summer
New York,2010-08-02,29.406908275778253,summer
New York,2010-08-03,25.715974811525133,summer
New York,2010-08-04,23.878062288011172,summer
New York,2010-08-05,23.12052611339157,summer
New York,2010-08-06,25.814023398378026,summer
New York,2010-08-07,26.043584626155145,summer
New York,2010-08-08,29.929059791232007,summer
New York,2010-08-09,24.27450481550349,summer
New York,2010-08-10,26.874737008283102,summer
New York,2010-08-11,31.581261190984407,summer
New York,2010-08-12,21.197211357243773,summer
New York,2010-08-13,22.03663163190341,summer
New York,2010-08-14,19.21136447854492,summer
New York,2010-08-15,22.80852123332194,summer
New York,2010-08-16,21.627693702642564,summer
New York,2010-08-17,15.02010895372933,summer
New York,2010-08-18,18.07928244796377,summer
New York,2010-08-19,24.46676797063992,summer
New York,2010-08-20,27.718749955026915,summer
New York,2010-08-21,24.778859922480123,summer
New York,2010-08-22,27.05870605442219,summer
New York,2010-08-23,29.45227351912836,summer
New York,2010-08-24,24.669742964289025,summer
New York,2010-08-25,20.206583897090592,summer
New York,2010-08-26,26.870785350829635,summer
New York,2010-08-27,24.052996431390447,summer
New York,2010-08-28,30.77933153767627,summer
New York,2010-08-29,29.51304344184861,summer
New York,2010-08-30,21.006208881620406,summer
New York,2010-08-31,20.271434808853872,summer
New York,2010-09-01,15.904178054045447,autumn
New York,2010-09-02,20.465458912510737,autumn
New York,2010-09-03,19.164915977334285,autumn
New York,2010-09-04,19.97375659443907,autumn
New York,2010-09-05,15.276825396241104,autumn
New York,2010-09-06,6.559942969691836,autumn
New York,2010-09-07,18.390412929626805,autumn
New York,2010-09-08,14.81150772670434,autumn
New York,2010-09-09,19.513140123885254,autumn
New York,2010-09-10,14.75949029801454,autumn
New York,2010-09-11,10.115495451536738,autumn
New York,2010-09-12,14.969640447041398,autumn
New York,2010-09-13,10.110974675985158,autumn
New York,2010-09-14,6.839764833751357,autumn
New York,2010-09-15,18.30799692285963,autumn
New York,2010-09-16,13.866521348504154,autumn
New York,2010-09-17,15.073245659567652,autumn
New York,2010-09-18,13.389683439702445,autumn
New York,2010-09-19,19.975923915220775,autumn
New York,2010-09-20,18.678863366109972,autumn
New York,2010-09-21,15.792300441465425,autumn
New York,2010-09-22,18.905264173243726,autumn
New York,2010-09-23,24.45232853660953,autumn
New York,2010-09-24,10.596469017697775,autumn
New York,2010-09-25,10.985585468916804,autumn
New York,2010-09-26,11.06798221974784,autumn
New York,2010-09-27,22.282236189697713,autumn
New York,2010-09-28,5.235310163864282,autumn
New York,2010-09-29,11.774023171277879,autumn
New York,2010-09-30,10.408514896610411,autumn
New York,2010-10-01,8.279337199397085,autumn
New York,2010-10-02,15.142651557209808,autumn
New York,2010-10-03,15.015187971823652,autumn
New York,2010-10-04,15.132395652716932,autumn
New York,2010-10-05,10.256930622211351,autumn
New York,2010-10-06,15.314143896970023,autumn
New York,2010-10-07,13.262871171235455,autumn
New York,2010-10-08,17.6924049484214,autumn
New York,2010-10-09,13.127007383141574,autumn
New York,2010-10-10,19.88068810143657,autumn
New York,2010-10-11,10.923302596544657,autumn
New York,2010-10-12,11.220338757684942,autumn
New York,2010-10-13,17.819871361813455,autumn
New York,2010-10-14,24.463647680884314,autumn
New York,2010-10-15,16.113312566280314,autumn
New York,2010-10-16,14.937971449291256,autumn
New York,2010-10-17,20.959913740634306,autumn
New York,2010-10-18,16.427584184348262,autumn
New York,2010-10-19,20.043280369062504,autumn
New York,2010-10-20,13.471583220194825,autumn
New York,2010-10-21,18.949968877297174,autumn
New York,2010-10-22,13.881140147313815,autumn
New York,2010-10-23,2.0840800607352463,autumn
New York,2010-10-24,8.799551528032305,autumn
New York,2010-10-25,8.168303283152264,autumn
New York,2010-10-26,13.389462319298252,autumn
New York,2010-10-27,12.694547112451973,autumn
New York,2010-10-28,21.07399533551583,autumn
New York,2010-10-29,11.583424196386222,autumn
New York,2010-10-30,14.77594570690465,autumn
New York,2010-10-31,9.768001604194255,autumn
New York,2010-11-01,16.676426071484876,autumn
New York,2010-11-02,6.818739465162565,autumn
New York,2010-11-03,9.935864702008129,autumn
New York,2010-11-04,8.96197519113673,autumn
New York,2010-11-05,18.72631323970532,autumn
New York,2010-11-06,9.285300465938906,autumn
New York,2010-11-07,11.948457866359778,autumn
New York,2010-11-08,13.766681376579289,autumn
New York,2010-11-09,23.7875520327333,autumn
New York,2010-11-10,15.548611622757306,autumn
New York,2010-11-11,16.25146320493244,autumn
New York,2010-11-12,15.825639795291908,autumn
New York,2010-11-13,20.84893804348845,autumn
New York,2010-11-14,12.447448695298796,autumn
New York,2010-11-15,9.02499593790699,autumn
New York,2010-11-16,13.628949296283311,autumn
New York,2010-11-17,8.067913016174982,autumn
New York,2010-11-18,9.129578971093077,autumn
New York,2010-11-19,17.577222111263545,autumn
New York,2010-11-20,16.466033708997085,autumn
New York,2010-11-21,16.973708897664395,autumn
New York,2010-11-22,17.18135880254435,autumn
New York,2010-11-23,13.387915586245152,autumn
New York,2010-11-24,23.39650399888406,autumn
New York,2010-11-25,20.746166699310525,autumn
New York,2010-11-26,10.965493592734276,autumn
New York,2010-11-27,21.237619318842654,autumn
New York,2010-11-28,19.42107882738826,autumn
New York,2010-11-29,11.085767590932273,autumn
New York,2010-11-30,16.448429663187795,autumn
New York,2010-12-01,4.336993886695962,winter
New York,2010-12-02,-4.895546523026248,winter
New York,2010-12-03,4.256867980146956,winter
New York,2010-12-04,6.065664782233898,winter
New York,2010-12-05,3.4593860631931648,winter
New York,2010-12-06,1.6627542330905711,winter
New York,2010-12-07,-0.7715852431833469,winter
New York,2010-12-08,1.0338483777918053,winter
New York,2010-12-09,-5.432548692390583,winter
New York,2010-12-10,4.853240871806329,winter
New York,2010-12-11,5.461128454212262,winter
New York,2010-12-12,2.4061843989774427,winter
New York,2010-12-13,1.127252908061432,winter
New York,2010-12-14,-5.265788081057611,winter
New York,2010-12-15,7.7185476437422516,winter
New York,2010-12-16,-0.14134285595996043,winter
New York,2010-12-17,1.949864184292168,winter
New York,2010-12-18,-1.2843606851050338,winter
New York,2010-12-19,0.22438738743172837,winter
New York,2010-12-20,-0.5116351305079404,winter
New York,2010-12-21,5.398676083724439,winter
New York,2010-12-22,-0.15635019856176524,winter
New York,2010-12-23,10.482241915879019,winter
New York,2010-12-24,4.473159736133036,winter
New York,2010-12-25,3.460325700431774,winter
New York,2010-12-26,-8.224107442524849,winter
New York,2010-12-27,-1.3516860350881779,winter
New York,2010-12-28,4.3487650879848845,winter
New York,2010-12-29,0.5453724456183842,winter
New York,2010-12-30,-5.056608159512387,winter
New York,2010-12-31,-0.8125344257709837,winter
New York,2011-01-01,7.504601845560471,winter
New York,2011-01-02,2.7320260156939136,winter
New York,2011-01-03,1.2558488679867632,winter
New York,2011-01-04,0.8883920525751485,winter
New York,2011-01-05,4.05912292999422,winter
New York,2011-01-06,1.1498452688510106,winter
New York,2011-01-07,6.706527986347933,winter
New York,2011-01-08,11.771493582522062,winter
New York,2011-01-09,-11.383418404421885,winter
New York,2011-01-10,4.413682319994284,winter
New York,2011-01-11,1.2641215236946566,winter
New York,2011-01-12,1.1151346090314787,winter
New York,2011-01-13,-3.6838067718644556,winter
New York,2011-01-14,7.344983160423405,winter
New York,2011-01-15,-2.798927847181454,winter
New York,2011-01-16,7.72092111752832,winter
New York,2011-01-17,9.11542973122638,winter
New York,2011-01-18,1.4235044902941798,winter
New York,2011-01-19,-2.197695671490574,winter
New York,2011-01-20,9.426498583352025,winter
New York,2011-01-21,3.5112968600322123,winter
New York,2011-01-22,1.959394974204212,winter
New York,2011-01-23,4.8423816566947,winter
New York,2011-01-24,7.531057571583334,winter
New York,2011-01-25,-2.7988221927943258,winter
New York,2011-01-26,2.651642634428895,winter
New York,2011-01-27,8.852968018880812,winter
New York,2011-01-28,-11.012108310801034,winter
New York,2011-01-29,9.690549596876457,winter
New York,2011-01-30,3.715488916557183,winter
New York,2011-01-31,-0.45750839671239935,winter
New York,2011-02-01,3.4523451574786423,winter
New York,2011-02-02,-10.70212506794193,winter
New York,2011-02-03,5.707184572119541,winter
New York,2011-02-04,-2.236075077189117,winter
New York,2011-02-05,3.167466133948016,winter
New York,2011-02-06,7.308135115422799,winter
New York,2011-02-07,-4.3044342179380095,winter
New York,2011-02-08,-3.5373289058672794,winter
New York,2011-02-09,-1.3630758313352556,winter
New York,2011-02-10,12.729506868154507,winter
New York,2011-02-11,2.7014212484408784,winter
New York,2011-02-12,-7.489126161975723,winter
New York,2011-02-13,2.7532276276343675,winter
New York,2011-02-14,-2.25237964827047,winter
New York,2011-02-15,-2.0112927481211536,winter
New York,2011-02-16,3.47303909273649,winter
New York,2011-02-17,-9.064509166479022,winter
New York,2011-02-18,-1.3019183528552338,winter
New York,2011-02-19,-0.9847549140827752,winter
New York,2011-02-20,4.414031815493445,winter
New York,2011-02-21,2.5897658361495286,winter
New York,2011-02-22,4.7612245462935885,winter
New York,2011-02-23,-14.756378506117105,winter
New York,2011-02-24,-2.6795359710192477,winter
New York,2011-02-25,2.639881594766323,winter
New York,2011-02-26,-2.618768844045809,winter
New York,2011-02-27,-4.166391799282723,winter
New York,2011-02-28,6.968701693473207,winter
New York,2011-03-01,16.58413579902915,spring
New York,2011-03-02,8.888322120283737,spring
New York,2011-03-03,0.260588993975432,spring
New York,2011-03-04,15.378563126805242,spring
New York,2011-03-05,10.150748281847127,spring
New York,2011-03-06,4.384376474174724,spring
New York,2011-03-07,7.963902426007003,spring
New York,2011-03-08,7.474698548027859,spring
New York,2011-03-09,10.186790010478273,spring
New York,2011-03-10,16.605593566084245,spring
New York,2011-03-11,12.001729096799128,spring
New York,2011-03-12,14.019395221942107,spring
New York,2011-03-13,19.0190734880172,spring
New York,2011-03-14,8.999375415742632,spring
New York,2011-03-15,6.791029343391035,spring
New York,2011-03-16,14.652642378718848,spring
New York,2011-03-17,12.536878428128666,spring
New York,2011-03-18,4.68500855301107,spring
New York,2011-03-19,16.68743159664617,spring
New York,2011-03-20,15.081467749876875,spring
New York,2011-03-21,6.273189798429055,spring
New York,2011-03-22,7.107642998040724,spring
New York,2011-03-23,8.304383722331842,spring
New York,2011-03-24,4.578775904641721,spring
New York,2011-03-25,-0.1657209125558623,spring
New York,2011-03-26,13.426234733994935,spring
New York,2011-03-27,21.613868651630558,spring
New York,2011-03-28,-0.26948262642744325,spring
New York,2011-03-29,6.944252110678148,spring
New York,2011-03-30,4.197936967200499,spring
New York,2011-03-31,5.854152580399716,spring
New York,2011-04-01,12.294078073980039,spring
New York,2011-04-02,15.825775015741339,spring
New York,2011-04-03,7.217372782353731,spring
New York,2011-04-04,8.255675145976078,spring
New York,2011-04-05,8.56079627439922,spring
New York,2011-04-06,3.301791410045773,spring
New York,2011-04-07,11.603875754081049,spring
New York,2011-04-08,8.016534528714963,spring
New York,2011-04-09,13.033504818711522,spring
New York,2011-04-10,15.04894319364848,spring
New York,2011-04-11,13.227325780488666,spring
New York,2011-04-12,7.443892048693252,spring
New York,2011-04-13,16.471724114041933,spring
New York,2011-04-14,9.368601624959718,spring
New York,2011-04-15,13.788601167072867,spring
New York,2011-04-16,16.500368851121856,spring
New York,2011-04-17,16.889814481380412,spring
New York,2011-04-18,9.608046645742878,spring
New York,2011-04-19,14.589851040564806,spring
New York,2011-04-20,13.861137734289258,spring
New York,2011-04-21,15.764170079257655,spring
New York,2011-04-22,5.424112297853427,spring
New York,2011-04-23,12.459753738982661,spring
New York,2011-04-24,16.971233118953723,spring
New York,2011-04-25,19.773034388286803,spring
New York,2011-04-26,12.653988080018113,spring
New York,2011-04-27,6.525569841995835,spring
New York,2011-04-28,8.355330811441156,spring
New York,2011-04-29,12.498104550732704,spring
New York,2011-04-30,17.1184825847727,spring
New York,2011-05-01,7.632223729790705,spring
New York,2011-05-02,6.8290514575244945,spring
New York,2011-05-03,19.26895057292433,spring
New York,2011-05-04,3.1214059144118664,spring
New York,2011-05-05,12.043281635355207,spring
New York,2011-05-06,10.378661419931602,spring
New York,2011-05-07,12.208228127533523,spring
New York,2011-05-08,14.937523134293752,spring
New York,2011-05-09,17.31954717023135,spring
New York,2011-05-10,6.506006933973305,spring
New York,2011-05-11,9.33186898464386,spring
New York,2011-05-12,15.501707939612995,spring
New York,2011-05-13,10.433396955137253,spring
New York,2011-05-14,8.861020228944884,spring
New York,2011-05-15,11.510484687569356,spring
New York,2011-05-16,4.908910719749694,spring
New York,2011-05-17,11.724087064574245,spring
New York,2011-05-18,11.489330365712053,spring
New York,2011-05-19,4.174411844887235,spring
New York,2011-05-20,9.138431763606713,spring
New York,2011-05-21,5.194783399643463,spring
New York,2011-05-22,14.070840338924203,spring
New York,2011-05-23,11.077688085770017,spring
New York,2011-05-24,10.619418988203268,spring
New York,2011-05-25,9.522151514819445,spring
New York,2011-05-26,15.133184629097517,spring
New York,2011-05-27,16.735546083927883,spring
New York,2011-05-28,14.007837026144735,spring
New York,2011-05-29,9.571755786194078,spring
New York,2011-05-30,12.156998746497067,spring
New York,2011-05-31,9.319029509505807,spring
New York,2011-06-01,22.035365244340273,summer
New York,2011-06-02,17.166094081173743,summer
New York,2011-06-03,25.85776800982466,summer
New York,2011-06-04,29.41340410303811,summer
New York,2011-06-05,15.517741430938921,summer
New York,2011-06-06,27.25901368011267,summer
New York,2011-06-07,28.66603200472481,summer
New York,2011-06-08,19.345334199434355,summer
New York,2011-06-09,23.479892749767796,summer
New York,2011-06-10,22.77237987587883,summer
New York,2011-06-11,30.06584542954345,summer
New York,2011-06-12,18.77274287199119,summer
New York,2011-06-13,34.68544021712859,summer
New York,2011-06-14,27.720871921480867,summer
New York,2011-06-15,32.71922010869624,summer
New York,2011-06-16,30.190627583539044,summer
New York,2011-06-17,24.230427165000496,summer
New York,2011-06-18,26.734933373353385,summer
New York,2011-06-19,26.878391751492828,summer
New York,2011-06-20,23.657127625345016,summer
New York,2011-06-21,27.203162781020264,summer
New York,2011-06-22,30.146611326709998,summer
New York,2011-06-23,25.073395955451243,summer
New York,2011-06-24,13.931462046838195,summer
New York,2011-06-25,18.82792257826245,summer
New York,2011-06-26,32.82911383535923,summer
New York,2011-06-27,24.39969293273859,summer
New York,2011-06-28,20.30992841043627,summer
New York,2011-06-29,20.684329286103157,summer
New York,2011-06-30,34.6852402996908,summer
New York,2011-07-01,22.30308657170578,summer
New York,2011-07-02,36.639254165125045,summer
New York,2011-07-03,19.833347398733224,summer
New York,2011-07-04,23.47584831128017,summer
New York,2011-07-05,20.234279474592302,summer
New York,2011-07-06,23.333445640956405,summer
New York,2011-07-07,30.284956729960264,summer
New York,2011-07-08,23.019289223464945,summer
New York,2011-07-09,26.02970968747263,summer
New York,2011-07-10,31.16926927242224,summer
New York,2011-07-11,27.29418533180427,summer
New York,2011-07-12,23.117493525541832,summer
New York,2011-07-13,28.08678582436588,summer
New York,2011-07-14,20.11654483609218,summer
New York,2011-07-15,25.74618816099026,summer
New York,2011-07-16,27.607222883175773,summer
New York,2011-07-17,34.53140641746359,summer
New York,2011-07-18,29.796788986573567,summer
New York,2011-07-19,22.48803951009033,summer
New York,2011-07-20,26.199693852902136,summer
New York,2011-07-21,23.387941476641775,summer
New York,2011-07-22,24.145816610911577,summer
New York,2011-07-23,29.410790785572967,summer
New York,2011-07-24,12.364025523879477,summer
New York,2011-07-25,29.403431143024385,summer
New York,2011-07-26,35.558214379823006,summer
New York,2011-07-27,23.617422625914056,summer
New York,2011-07-28,26.140649637765137,summer
New York,2011-07-29,19.379983531147406,summer
New York,2011-07-30,24.754502049667746,summer
New York,2011-07-31,24.103205643940576,summer
New York,2011-08-01,30.629135258217943,summer
New York,2011-08-02,19.140821985082404,summer
New York,2011-08-03,19.6349626697193,summer
New York,2011-08-04,19.03030146735107,summer
New York,2011-08-05,25.67275722616333,summer
New York,2011-08-06,23.71526600212668,summer
New York,2011-08-07,24.961557658292843,summer
New York,2011-08-08,34.44166245555289,summer
New York,2011-08-09,37.51166952525972,summer
New York,2011-08-10,25.612782482825956,summer
New York,2011-08-11,21.43736933352415,summer
New York,2011-08-12,15.380036144077364,summer
New York,2011-08-13,23.459432722732835,summer
New York,2011-08-14,24.793485700009022,summer
New York,2011-08-15,33.75188380936906,summer
New York,2011-08-16,28.28450607410766,summer
New York,2011-08-17,33.54905649424655,summer
New York,2011-08-18,29.180273262935934,summer
New York,2011-08-19,28.96527432300933,summer
New York,2011-08-20,26.811106414256884,summer
New York,2011-08-21,22.25563822730429,summer
New York,2011-08-22,22.683958429271083,summer
New York,2011-08-23,30.38265746385261,summer
New York,2011-08-24,16.466096223156384,summer
New York,2011-08-25,21.504554599440905,summer
New York,2011-08-26,18.958991221095133,summer
New York,2011-08-27,32.15681200458853,summer
New York,2011-08-28,23.12263964019611,summer
New York,2011-08-29,27.24208905014865,summer
New York,2011-08-30,26.803855338655506,summer
New York,2011-08-31,22.9863083867538,summer
New York,2011-09-01,19.061006494853196,autumn
New York,2011-09-02,16.128440938702173,autumn
New York,2011-09-03,21.038150865955192,autumn
New York,2011-09-04,3.722116599853372,autumn
New York,2011-09-05,23.66147202596135,autumn
New York,2011-09-06,16.44687458717085,autumn
New York,2011-09-07,4.423080787875191,autumn
New York,2011-09-08,17.446577201061586,autumn
New York,2011-09-09,18.14434029795592,autumn
New York,2011-09-10,20.696079792031966,autumn
New York,2011-09-11,19.813729593633717,autumn
New York,2011-09-12,8.538639266465633,autumn
New York,2011-09-13,10.592371138395631,autumn
New York,2011-09-14,6.4022906962078885,autumn
New York,2011-09-15,7.963062323904589,autumn
New York,2011-09-16,23.932120633359517,autumn
New York,2011-09-17,13.88780877769011,autumn
New York,2011-09-18,7.948297320247487,autumn
New York,2011-09-19,21.83474505129942,autumn
New York,2011-09-20,12.446015676680153,autumn
New York,2011-09-21,15.291595976433669,autumn
New York,2011-09-22,18.925189251308748,autumn
New York,2011-09-23,13.018959841043475,autumn
New York,2011-09-24,12.07908768707881,autumn
New York,2011-09-25,13.418027752681304,autumn
New York,2011-09-26,8.885267273137655,autumn
New York,2011-09-27,17.403268679843503,autumn
New York,2011-09-28,11.964535315776388,autumn
New York,2011-09-29,11.702319492307947,autumn
New York,2011-09-30,11.045110449087414,autumn
New York,2011-10-01,12.466321193477054,autumn
New York,2011-10-02,16.717558127316618,autumn
New York,2011-10-03,15.7174807749159,autumn
New York,2011-10-04,0.24104471273042982,autumn
New York,2011-10-05,22.61411718166265,autumn
New York,2011-10-06,18.264683314854704,autumn
New York,2011-10-07,21.940867039250637,autumn
New York,2011-10-08,8.354132064058675,autumn
New York,2011-10-09,15.080648149277014,autumn
New York,2011-10-10,24.831269029785048,autumn
New York,2011-10-11,11.262289651127567,autumn
New York,2011-10-12,16.101097170932988,autumn
New York,2011-10-13,14.246501935237145,autumn
New York,2011-10-14,17.24285182613916,autumn
